股票代码,股票简称,截止日期,行业代码,所属省份,股权性质,wufei,zhaochenyv,yuanchun,lishouxi,csmar,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,数字创新资质,两权分离率(%),数字人力计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),投入资本回报率(%),总资产增长率(%),资本积累率(%),营业利润增长率(%),股权集中度(%),独董比例(%),现金流动负债比率(%),董事会规模,资产负债率(%),权益乘数(%),速动比率(%),流动资产周转率(%),长期资本负债率(%)
000338,潍柴动力,2023,36,山东省,1,2.3978952727983707,2.6026208917562266,2.6416201937188144,0.697780746093864,56.9944,0.10343,0.043673,16095740280.91,0.22152,0.065409,0.681491,9.472948,4.73582,115.602958,0.08218723226210631,16.81,4.2,0.0,0.160565447815715,0.0,12.0,11.0,4.0,0.092211,0.0,0.0,13.0,5.0,0.0,0.0,1.63,1322.0,4.0,4.492755089581295,2.5429568063390917,21.121106467055096,11.0,0.0,0.0,17.56,10.39,0.050608,0.138188,0.082365,1.212062,54.34,0.3333333333333333,0.187879,2.772588722239781,0.662867,2.966189,1.094242,1.167865,0.400709
000338,潍柴动力,2020,36,山东省,1,2.0794415416798357,2.4251855718149735,3.606557377049181,0.520902151887598,49.9607,0.150123,0.051068,15119397559.58,0.132657,0.068532,0.778165,13.295867,5.696877,91.773077,0.08468381087486948,6.72,4.2,0.0,0.062176764608145,0.0,9.0,8.0,2.0,0.077244,0.0,0.0,22.0,0.0,1.0,0.0,1.772,0.0,1.0,4.353764090880272,3.5119346446990107,-1.7583594392753144,11.0,0.0,0.0,14.2,13.74,0.061781,0.143218,0.152757,-0.11975,63.03,0.3333333333333333,0.185334,2.772588722239781,0.702924,3.366144,0.980407,1.417231,0.452974
000338,潍柴动力,2021,36,山东省,1,2.5649493574615367,3.5117286022143492,3.445255474452555,0.805106199013903,58.8722,0.125905,0.049641,24201824746.79,0.030668,0.073918,0.742731,12.160791,5.214041,100.01778,0.05290689121269829,12.62,4.21,0.0,0.05128780779552,0.0,10.0,9.0,5.0,0.14687,0.0,0.0,19.0,0.0,0.0,15.886802167366431,1.63,0.0,2.0,4.738847188726515,-5.3085249443354465,8.639923157515582,10.000008383747495,0.0,1.0,16.39,10.67,0.054887,0.023247,0.280087,0.114621,51.98,0.3333333333333333,0.127035,2.772588722239781,0.628357,2.690753,1.118484,1.298864,0.363106
000400,许继电气,2023,38,河南省,1,2.70805020110221,3.817600962634468,7.065609228550828,1.0903878170736847,50.4681,0.104078,0.057133,1484471748.44,0.143687,0.077572,0.826144,2.502668,5.071877,217.809823,0.12546918242019534,44.27,4.65,0.0,0.29629338068079497,0.0,13.0,14.0,6.0,0.253539,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01376021251369,0.15923566878981443,16.945259320595273,11.000067131675936,0.0,2.0,65.15,30.92,0.089451,0.155459,0.072174,0.135188,51.9,0.3333333333333333,0.278802,2.302585092994046,0.466133,1.873126,1.53402,1.011749,0.029282
000400,许继电气,2022,38,河南省,1,2.3978952727983707,3.5145988706724003,8.006742520016855,0.86113557733914,50.5699,0.092055,0.058404,1345418060.9,0.244085,0.078403,0.814617,2.380836,4.360978,237.004316,0.09134263825807154,44.52,4.61,0.0,0.108221591270275,0.0,12.0,13.0,6.0,0.297422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6393222572876858,3.5544155368266717,26.627964279731465,11.0,0.0,2.0,61.69,33.7,0.08253,0.072896,0.073802,0.160217,48.84,0.3333333333333333,0.219407,2.302585092994046,0.424663,1.738113,1.635929,0.988852,0.014301
000400,许继电气,2021,38,河南省,1,2.772588722239781,4.936268777413216,8.560311284046692,1.0891830048439202,56.3017,0.088566,0.056412,1244829431.58,0.07144,0.086295,0.695629,1.70804,3.662709,313.348246,0.07382492754389307,45.58,5.14,0.0,0.095830016746545,0.0,11.0,12.0,6.0,0.351508,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196903147532063,-1.6044708851631562,3.901884802177946,11.0,0.0,2.0,73.56,25.52,0.07734,0.051297,0.104075,0.040591,47.68,0.3333333333333333,0.195702,2.302585092994046,0.425149,1.739581,1.758738,0.842071,0.076944
000400,许继电气,2020,38,河南省,1,2.772588722239781,3.3245469335135156,8.623969562460369,1.1688631742463975,60.1191,0.088434,0.056714,1174502046.98,0.101921,0.08742,0.681877,1.368568,4.013613,358.622479,0.046617877001966825,44.15,4.76,0.0,0.04750224689898,0.0,10.0,11.0,6.0,0.323896,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.017523288453218,3.04662827419655,38.37582538116355,11.0,0.0,0.0,81.01,21.87,0.079606,0.113754,0.060203,0.612011,57.93,0.3333333333333333,0.115544,2.302585092994046,0.452629,1.826913,1.704459,0.820421,0.082416
000401,冀东水泥,2020,30,河北省,1,1.3862943611198906,1.8474677700950275,2.502780867630701,0.3081844534178368,35.2266,0.169992,0.127647,10874721647.47,0.028186,0.226698,0.592904,17.747864,8.264988,64.905386,0.14806751484541894,2.85,0.27,0.0,0.045263380239775,0.0,5.0,2.0,2.0,0.085763,0.0,0.0,1.0,0.0,0.0,0.0,26.4414,0.0,0.0,1.51350701064201,-2.9437336976773087,-24.258428443588876,10.00017844722422,0.0,1.0,6.92,29.37,0.122811,-0.02941,0.114828,0.071078,47.95,0.42857142857142855,0.634138,2.0794415416798357,0.454608,1.833544,0.963513,2.126082,0.28847
000401,冀东水泥,2021,30,河北省,1,1.0986122886681098,1.3570565241429078,2.0875150541951024,0.2425281937211454,38.5442,0.12686,0.100038,9269707372.32,0.024181,0.163698,0.609293,21.630248,9.013047,57.371367,0.10295717415618631,2.59,0.27,0.0,0.10617193688266999,0.0,6.0,3.0,3.0,0.088915,0.0,0.0,0.0,0.0,1.0,0.0,20.7527,0.0,0.0,1.5872785849023718,-2.341950345533661,-21.259286762469777,10.000147509274584,0.0,2.0,6.7,36.69,0.090805,0.023464,0.050682,-0.262033,70.98,0.3333333333333333,0.458921,2.302585092994046,0.440104,1.786047,0.946427,2.27348,0.278163
000401,冀东水泥,2022,30,河北省,1,1.791759469228055,3.094418012914344,3.2352941176470593,0.4309828746406096,43.0728,0.042388,0.040817,6119253145.39,-0.049368,0.054533,0.564672,22.748636,7.35092,65.698567,0.03658905197633779,2.76,0.33,0.0,0.115526857158725,1.0,7.0,4.0,4.0,0.182128,0.0,0.0,0.0,0.0,0.0,0.0,20.7527,0.0,0.0,1.5431603371123521,-2.219018914078541,-28.39580810141341,9.000130137017521,0.0,1.0,7.55,32.24,0.038059,0.027987,-0.03481,-0.652288,70.53,0.3333333333333333,0.166928,2.302585092994046,0.474307,1.902251,0.873544,2.148363,0.326733
000401,冀东水泥,2023,30,河北省,1,1.791759469228055,4.669107146886713,5.094494658997535,0.5300055368858612,44.409,-0.055331,-0.0211,2519535099.47,-0.182624,-0.062682,0.462962,15.118252,6.714813,78.500436,0.04989352341141693,2.85,0.45,0.0,0.26877370507856,1.0,8.0,5.0,4.0,0.1353,0.0,0.0,0.0,0.0,1.0,0.0,20.7527,0.0,0.0,1.277492830884083,-1.2642394460576245,-60.21441459082464,9.000024709155195,0.0,3.0,7.21,31.93,-0.02132,-0.033798,-0.061534,-2.13551,70.43,0.375,0.192394,2.1972245773362196,0.489398,1.958471,0.699366,1.872233,0.310621
000404,长虹华意,2020,34,江西省,1,2.0794415416798357,0.859014497244417,4.87565445026178,0.5625658303850244,50.8531,0.041877,0.01927,417995596.58,0.090078,0.021018,0.986745,8.383547,7.274815,93.967497,0.0511948238245814,6.91,3.79,0.0,0.07068548391599999,0.0,5.0,6.0,4.0,0.16453,0.0,0.0,0.0,0.0,0.0,0.0,16.8252,0.0,0.0,1.342191716295583,-0.17944116893103823,-8.603508672420524,0.0,0.0,0.0,21.69,24.76,0.020283,0.06732,0.036274,0.731112,40.9,0.375,0.091112,2.1972245773362196,0.596269,2.476897,1.14381,1.282514,0.078471
000404,长虹华意,2021,34,江西省,1,1.3862943611198906,0.7908069768048698,5.432287681713849,0.3234922004698259,50.0287,0.064126,0.025259,485439564.86,0.262707,0.025665,1.164409,12.501429,8.483989,72.218877,0.13623950498244697,7.31,3.44,0.0,0.05531942531034,0.0,6.0,7.0,2.0,0.093189,0.0,0.0,0.0,0.0,0.0,0.0,16.8252,0.0,0.0,1.7410713401939057,-2.657935285053925,29.766957230624257,0.0,0.0,0.0,31.32,32.98,0.027146,0.072599,0.045921,0.563486,40.09,0.3333333333333333,0.235589,2.302585092994046,0.606311,2.540074,1.103871,1.520461,0.066436
000404,长虹华意,2022,34,江西省,1,1.0986122886681098,1.6628783456941283,4.561161022805805,0.2578394653042136,48.2442,0.087856,0.031086,581462318.57,-0.007847,0.036533,1.077557,8.735112,7.708145,89.137891,0.0705237927474725,9.93,3.62,0.0,0.07987665894351001,0.0,7.0,8.0,2.0,0.084436,0.0,0.0,0.0,0.0,1.0,0.0,16.8252,0.0,0.0,1.7500313482988106,-1.2927054478301003,15.920949238442228,0.0,0.0,1.0,32.25,29.81,0.034609,0.071675,0.057608,0.410117,38.9,0.3333333333333333,0.122499,2.302585092994046,0.611478,2.573858,1.026305,1.458975,0.084301
000404,长虹华意,2023,34,江西省,1,1.3862943611198906,1.5293635478051155,3.7596756358274974,0.3976448742854489,55.2405,0.10543,0.040602,740373269.59,-0.015767,0.047216,0.973375,6.591193,7.010497,107.441707,0.062172787877191486,4.86,3.7,0.0,0.134371813985125,0.0,8.0,9.0,5.0,0.16913,0.0,0.0,0.0,0.0,0.0,0.0,16.8252,0.0,0.0,1.6530732832140567,4.196178003474538,21.7188003306886,10.00003855887642,0.0,1.0,31.48,27.74,0.04702,0.105711,0.063206,0.242977,41.46,0.3333333333333333,0.107843,2.302585092994046,0.626413,2.676755,1.099891,1.326323,0.117829
000408,藏格矿业,2023,26,青海省,2,0.6931471805599453,1.523732150351842,1.3743997350554729,0.1456084952213956,22.1803,0.271101,0.278499,4268161917.09,-0.362244,1.580988,0.378242,57.918577,3.418555,113.072208,0.21176099581992244,4.61,0.45,0.0,0.08965792462331999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5888,0.0,0.0,3.0084750508981,10.285714285714276,52.44980240151609,10.000396426463318,0.0,8.0,41.8,46.56,0.257592,0.04101,0.076424,-0.387377,62.23,0.3333333333333333,3.189323,2.302585092994046,0.073898,1.079794,2.82803,1.294967,0.008034
000408,藏格矿业,2022,26,青海省,2,0.0,1.1763720225167058,0.7970395673213778,-5.365305975872997e-06,22.1803,0.524145,0.543361,6986861686.52,1.261891,2.965936,0.678277,65.09366,2.862185,133.132255,0.4011750554313206,4.8,0.25,0.0,0.055336714643009995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8393,0.0,0.0,5.202484735307936,1.744186046511631,50.85242053224213,11.000075148530698,0.0,7.0,39.29,46.01,0.462679,0.274077,0.282417,2.692347,72.11,0.3333333333333333,3.930779,2.302585092994046,0.104367,1.116528,3.157565,2.163768,0.002569
000408,藏格矿业,2021,26,青海省,2,0.0,0.2114550715305315,0.8592407436338071,-3.0424665411306664e-06,24.3204,0.164337,0.174565,2130839335.98,0.903136,0.844457,0.375356,57.393804,2.799664,136.732359,0.19155861475761327,2.58,0.48,0.0,0.031379403813045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3401772112532297,-3.4310667498440472,68.72122574841927,0.0,0.0,2.0,43.99,58.69,0.148969,0.224356,0.194093,4.292972,79.56,0.3333333333333333,1.825173,2.302585092994046,0.110191,1.123837,1.955701,1.466337,0.005852
000408,*ST 藏格,2020,26,青海省,2,0.0,0.2687785382998823,0.892018779342723,-1.3546868271599257e-07,24.1499,0.02893,0.031868,716268669.2,-0.057006,0.201044,0.207791,7.334429,2.320001,207.660188,-0.020105487329271483,1.95,0.29,0.0,0.0013971974519682944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942,0.0,0.0,1.1874529787710544,-6.092560046865847,-32.68194218144601,0.0,0.0,1.0,48.41,50.07,0.026863,-0.100162,0.001329,-0.216913,83.94,0.3333333333333333,-0.237548,2.302585092994046,0.08764,1.096058,2.307436,0.76197,0.00328
000422,ST 宜化,2020,26,湖北省,1,0.0,0.0816326950507174,0.735564545788893,0.0,24.1731,0.187636,0.043506,2065582190.69,-0.058344,0.018314,0.611628,65.135908,9.55934,43.906182,0.0572641351602316,5.63,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3692,0.0,0.0,1.8408720982290974,-10.736817045589808,18.612305889039504,0.0,0.0,0.0,10.71,19.66,0.050672,-0.047977,0.193333,2.758781,37.05,0.3333333333333333,0.106305,2.302585092994046,0.938974,16.386495,0.45498,2.177363,0.867716
000422,湖北宜化,2021,26,湖北省,1,0.0,0.1632653901014348,0.7384468794664126,0.0,29.057,0.782846,0.126671,3798338997.06,0.343315,0.141949,0.864892,81.209687,10.038372,40.855016,0.1753371276534548,7.5,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3185874136334084,6.654220562741697,-29.91798345916029,0.0,0.0,0.0,13.32,13.17,0.144651,-0.052214,1.953795,19.316077,35.52,0.375,0.308973,2.1972245773362196,0.809812,5.257943,0.476973,2.681992,0.560274
000422,湖北宜化,2022,26,湖北省,1,0.0,0.4081634752535872,0.5979381443298969,0.0,23.3477,0.506521,0.158832,4317521359.53,0.116936,0.161232,1.022015,89.107848,11.542218,35.719198,0.19633165579007555,10.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.6076447738751103,-0.6876719179794932,44.74384468974266,0.0,0.0,0.0,12.8,20.49,0.178579,-0.057488,0.715729,0.284394,32.54,0.5333333333333333,0.512754,2.772588722239781,0.653785,2.888377,0.566838,3.231229,0.438967
000422,湖北宜化,2023,26,湖北省,1,0.0,0.8163269505071744,0.5422993492407809,0.0,23.3105,0.104169,0.054334,2235634627.1,-0.177211,0.058947,0.829278,81.820332,9.674145,42.190426,0.0758805558564736,10.94,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,2.1950073758062856,-2.253556590708805,-53.59888793734137,0.0,0.0,0.0,17.19,23.62,0.052606,0.089886,0.271428,-0.64115,40.8,0.5,0.173562,2.70805020110221,0.596116,2.475959,0.414941,3.033977,0.282372
000423,东阿阿胶,2020,27,山东省,1,1.3862943611198906,2.0364786782801225,3.5211267605633805,0.308172499320401,34.1161,0.004137,0.013429,313006767.5,0.152373,0.056253,0.301021,3.482861,0.510779,821.63858,0.07313537671377082,8.38,4.51,0.0,0.168555599098485,0.0,1.0,2.0,2.0,0.12069,0.0,0.0,0.0,0.0,1.0,0.0,21.4426,0.0,1.0,0.7561404222687957,-8.945880452342491,-4.819084022423848,10.0,0.0,0.0,15.97,20.73,0.002766,-0.06038,-0.024549,0.385546375,51.67,0.3333333333333333,0.768773,2.302585092994046,0.107124,1.119977,5.083505,0.426539,0.013252
000423,东阿阿胶,2021,27,山东省,1,1.791759469228055,2.0620992905931947,3.4975017844396863,0.5936050933549152,37.8666,0.044397,0.047575,693944687.03,0.128921,0.189785,0.340949,9.685454,0.703743,556.340627,0.2408750296359077,7.2,3.84,0.0,0.11994541450598499,0.0,2.0,3.0,5.0,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,21.4426,24.0,1.0,0.920809972861244,-7.296518074961189,79.04350951407338,10.0,0.0,0.0,22.27,25.73,0.039648,0.061918,0.022334,2.739814,45.86,0.375,1.954346,2.1972245773362196,0.140407,1.163342,4.867319,0.469541,0.019568
000423,东阿阿胶,2022,27,山东省,1,0.0,0.5564844261051863,1.3062409288824384,-7.766265660879407e-06,27.8199,0.076597,0.069641,994809448.84,0.0501,0.29188,0.333216,11.391016,0.888362,442.911338,0.16980549906353018,8.4,3.41,0.0,0.080099742428575,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4426,116.0,1.0,1.091498338520119,-11.411483253588518,46.49192143769769,11.000333530074846,0.0,1.0,23.87,30.13,0.067452,0.086287,0.035558,0.608641,45.98,0.375,1.021017,2.1972245773362196,0.18055,1.22033,4.067707,0.439202,0.01708
000423,东阿阿胶,2023,27,山东省,1,0.6931471805599453,0.3965796835476372,1.639344262295082,0.1122166294783675,27.8355,0.109225,0.09794,1413450199.73,0.16662,0.399156,0.363584,21.103488,1.246628,310.085549,0.14680542677979277,8.78,3.49,0.0,0.13812491895367,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7773,126.0,1.0,1.2820189585372486,-0.6751282743721276,23.447393436024065,11.000115408121887,0.0,0.0,26.81,29.19,0.097,0.053432,0.037656,0.486786,53.22,0.3333333333333333,0.811645,2.302585092994046,0.192822,1.238884,3.957361,0.464087,0.014586
000425,徐工机械,2023,35,江苏省,1,3.4011973816621555,10.052758492317803,6.357349988846754,1.0284371651297683,64.0393,0.093378,0.037986,10371402115.19,-0.010328,0.065531,0.550777,2.308103,2.135938,329.023633,0.0220434092050703,24.2,5.43,0.0,0.10549128326150001,0.0,10.0,10.0,6.0,0.113292,0.0,0.0,2.0,5.0,0.0,0.0,1.9726,2048.0,1.0,3.3038544106298255,2.3527697854827556,-6.010330848147838,9.000002370383731,0.0,2.0,10.72,10.76,0.047455,-0.074769,0.051824,0.109716,52.82,0.3333333333333333,0.041346,2.302585092994046,0.64513,2.817935,0.911023,0.773162,0.239877
000425,徐工机械,2022,35,江苏省,1,2.3978952727983707,8.925281202579507,7.419645539200961,0.7723174444536213,57.6974,0.079945,0.028069,8371815854.36,0.112532,0.056844,0.548364,2.366494,2.401258,306.240263,0.009040742736311112,21.0,6.13,0.0,0.04734636047903,0.0,9.0,9.0,5.0,0.159515,0.0,0.0,0.0,0.0,0.0,0.0,1.9054,418.0,1.0,3.416874472578577,77.33643350771816,74.70517334892807,8.000002598445395,0.0,6.0,5.22,4.32,0.031179,0.591266,0.470428,-0.17779,52.92,0.3333333333333333,0.016395,2.302585092994046,0.687841,3.203494,0.973794,0.733711,0.30409
000425,徐工机械,2021,35,江苏省,1,2.9444389791664403,9.272549915653544,6.434872859366891,1.1468174125798662,62.5886,0.158319,0.062668,7725500365.09,0.140053,0.079823,0.835645,2.955342,4.726288,200.732791,0.07336833368390655,18.88,5.28,0.0,0.041530066058885,0.0,8.0,8.0,5.0,0.115473,0.0,0.0,3.0,0.0,0.0,0.0,22.1012,0.0,1.0,5.446462522133308,1.922190770851162,-4.0723377127167115,8.0,0.0,3.0,26.84,19.85,0.073445,0.198611,0.087751,0.446114,54.94,0.4444444444444444,0.127882,2.302585092994046,0.662188,2.960225,1.082549,1.086056,0.207538
000425,徐工机械,2020,35,江苏省,1,2.772588722239781,7.629905681113406,6.913486966377031,0.9130558003643008,59.8302,0.110465,0.060702,6312369241.21,0.249969,0.062271,0.874903,2.852227,5.208846,198.585866,0.03038429336285442,18.55,5.07,0.0,0.02660523903582,0.0,7.0,7.0,5.0,0.156684,0.0,0.0,1.0,0.0,1.0,0.0,22.4033,0.0,1.0,4.869208647451122,5.135303481209763,25.8979831327113,8.000010186545994,0.0,2.0,27.44,16.76,0.07121,0.187673,0.015588,0.046949,59.25,0.4444444444444444,0.05487,2.302585092994046,0.627759,2.686433,1.122634,1.133188,0.165852
000488,晨鸣纸业,2020,22,山东省,1,0.6931471805599453,1.2119542347035035,1.5895953757225432,0.1303084125892005,31.0334,0.073119,0.049958,7054826054.25,0.011222,0.074761,0.324337,13.63034,4.772201,103.546032,0.12295655346165231,15.16,4.15,0.0,0.0005525554411608507,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0782,0.0,0.0,2.4103292030191343,-6.763179059735325,22.15566818951915,0.0,0.0,4.0,13.68,14.03,0.053523,-0.065165,-0.020483,0.000664,46.42,0.3333333333333333,0.22058,2.302585092994046,0.718262,3.5494,0.602335,0.760478,0.363416
000488,晨鸣纸业,2021,22,山东省,1,0.0,1.3199296036829926,1.507958670762357,-7.738356739873559e-09,33.3847,0.086445,0.053821,7115058925.11,0.074286,0.075405,0.378631,14.228235,4.842092,101.033858,0.1035941272862192,15.45,4.4,0.0,7.981189528534934e-05,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0782,0.0,0.0,2.6854108892436566,-3.575909661229615,-26.886347958273138,0.0,0.0,4.0,15.93,18.6,0.059284,-0.095375,-0.126101,0.439659,43.83,0.3333333333333333,0.169821,2.302585092994046,0.727832,3.674195,0.545916,0.960538,0.302096
000488,晨鸣纸业,2022,22,山东省,1,0.0,1.238295711453846,1.1116856256463288,0.0,29.2776,0.013708,0.027862,4643708789.6,-0.030753,0.005688,0.382895,10.906655,4.522883,114.166545,0.04092268810478584,12.62,4.03,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1056,0.0,0.0,2.9483525859889452,-11.719258295380609,-14.698803308215968,9.0,0.0,4.0,21.24,20.84,0.03217,0.017619,0.052399,-0.931527,46.41,0.36363636363636365,0.066472,2.4849066497880004,0.718529,3.55277,0.499001,0.975893,0.267698
000488,晨鸣纸业,2023,22,山东省,1,0.0,1.0273142481005806,1.6185476815398077,-1.885576552745696e-08,29.2172,-0.059191,0.003663,2616519315.16,-0.168596,-0.059429,0.324915,9.270039,4.150304,127.319525,0.05522848244711885,14.16,4.38,0.0,0.00019447467135342802,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2261,0.0,0.0,2.5092955703696718,-2.3122984799631485,-48.706776974909936,10.0,0.0,2.0,22.42,22.33,0.009561,-0.057104,-0.110855,-11.841498,45.4,0.36363636363636365,0.088191,2.4849066497880004,0.734575,3.767542,0.474262,0.86835,0.289857
000505,京粮控股,2023,13,海南省,1,1.0986122886681098,0.8800222718103275,1.648166834846956,0.1778789226559043,25.1064,0.029398,0.029178,295485365.75,-0.074419,0.011707,1.88876,123.43024,5.612901,67.985897,0.016852487607246936,3.03,0.21,0.0,0.014988222975325,0.0,2.0,3.0,1.0,0.03001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398007838739837,0.6322052807735234,-25.555473215675562,10.0,0.0,0.0,20.16,33.61,0.025331,0.064149,0.032524,-0.377733,53.87,0.375,0.053824,2.1972245773362196,0.449677,1.817114,1.188866,2.76647,0.19883
000505,京粮控股,2020,13,海南省,1,0.0,0.5279753370712017,1.483836777954425,-6.261381417843127e-07,24.7268,0.071992,0.056093,433279098.03,0.174921,0.033597,1.600061,101.066737,6.13445,63.28442,-0.04328693100872962,1.79,0.11,0.0,0.00645786611888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007137912662539,-2.1541568495456076,32.360926119829124,0.0,0.0,0.0,14.97,46.05,0.050747,0.088743,0.036133,0.142997,55.01,0.3333333333333333,-0.10035,2.302585092994046,0.455856,1.837749,0.879733,2.729627,0.043076
000505,京粮控股,2021,13,海南省,1,1.0986122886681098,1.4189791390439002,1.868131868131868,0.1778794849924871,25.9486,0.074628,0.057334,450708117.43,0.345622,0.027577,2.003575,134.481649,7.055975,54.443333,0.1045612493436547,1.88,0.1,0.0,0.009188393635895,0.0,0.0,1.0,1.0,0.033544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.246604272765342,-4.712762297901618,26.347210886577944,0.0,0.0,1.0,19.4,41.64,0.05182,0.061644,0.068722,0.095172,54.32,0.3333333333333333,0.248368,2.302585092994046,0.452229,1.825579,0.77759,3.236412,0.053946
000505,京粮控股,2022,13,海南省,1,1.0986122886681098,1.3408758904160796,1.9133574007220215,0.1778795853064635,25.4325,0.048488,0.041304,369471367.7,0.093069,0.017768,2.116219,160.973399,6.153681,61.581547,-0.08734125392622401,1.9,0.13,0.0,0.008153774936425,0.0,1.0,2.0,1.0,0.032185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.781656490040907,-2.924187725631766,4.2679385413875615,10.0,0.0,1.0,21.5,46.43,0.035521,0.009682,0.045456,-0.295295,54.23,0.3333333333333333,-0.263348,2.302585092994046,0.432821,1.763112,1.022127,3.203916,0.151366
000510,新金路,2020,26,四川省,2,0.0,0.1883409103906555,0.9444444444444444,-7.860178419188096e-06,25.2492,0.070321,0.06911,220510119.54,-0.048339,0.050479,1.288017,179.126215,12.322037,31.746133,0.10751412007081439,2.8,2.88,0.0,0.08106834021801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612,0.0,0.0,0.906350314566735,-2.012072434607648,29.66266498162029,0.0,0.0,1.0,12.72,46.78,0.059543,0.127858,0.042633,0.720299,33.16,0.375,0.292579,2.1972245773362196,0.39717,1.658842,0.728142,3.867035,0.046953
000510,新金路,2021,26,四川省,2,1.0986122886681098,0.2744876486547964,1.869530628480509,0.2215904622678146,35.8578,0.247029,0.221556,525571679.11,0.349411,0.17063,1.491739,206.37745,11.32155,34.008006,0.16566664575874315,2.8,2.43,0.0,0.04375990772307,0.0,0.0,1.0,3.0,0.147856,0.0,0.0,0.0,0.0,0.0,0.0,1.212,0.0,0.0,1.242946750663606,-1.6016427104722841,64.21937326331755,0.0,0.0,0.0,16.77,54.0,0.183595,0.19817,0.244175,2.591788,28.65,0.3333333333333333,0.499868,2.302585092994046,0.374023,1.597504,0.919161,3.87937,0.063721
