股票代码,截止日期,股票简称,行业代码,所属省份,股权性质,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,两权分离率(%),数字人力计划投入,数字资本计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),行业名称,score
000338,2023,潍柴动力,36,山东省,国企,0.10343,0.043673,160.9574028091,0.22152,0.065409,0.681491,9.472948,66.425713,115.602958,0.0821872322621063,16.81,4.2,0.0,0.160565447815715,0.0,12.0,11.0,4.0,0.092211,0.0,0.0,13.0,5.0,0.0,1.63,1322.0,0.0,4.0,4.492755089581295,2.5429568063390917,0.21121106467055095,11.0,0.0,0.0,17.56,10.39,汽车制造业,0.16616339514066877
000400,2018,许继电气,38,河南省,国企,0.033222,0.024465,5.4223657662,-0.204648,0.04077,0.549867,0.936293,67.253365,483.229376,0.0317790552202774,40.76,6.19,5.6131281063880705,0.05259410019844,0.0,8.0,9.0,5.0,0.281822,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515411052696422,-4.238784881667257,-0.08294049843164952,11.0,0.0,3.0,74.41,14.47,电气机械和器材制造业,0.16574688413105437
000400,2019,许继电气,38,河南省,国企,0.05807,0.037934,7.5424533690999995,0.236051,0.058137,0.684683,1.229774,66.63201400000001,377.38501,0.0050386296685846,40.55,5.28,0.0,0.05209725910988,0.0,9.0,10.0,3.0,0.276074,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8866956876221437,-0.7192917742530391,-0.3142294357985588,11.0,0.0,2.0,76.26,26.73,电气机械和器材制造业,0.13525484560699574
000400,2020,许继电气,38,河南省,国企,0.088434,0.056714,11.7450204698,0.101921,0.08742,0.681877,1.368568,67.14792,358.622479,0.0466178770019668,44.15,4.76,0.0,0.04750224689898,0.0,10.0,11.0,6.0,0.323896,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.017523288453218,3.04662827419655,0.38375825381163553,11.0,0.0,0.0,81.01,21.87,电气机械和器材制造业,0.12578081607443076
000400,2021,许继电气,38,河南省,国企,0.088566,0.056412,12.4482943158,0.07144,0.086295,0.695629,1.70804,67.498824,313.348246,0.073824927543893,45.58,5.14,0.0,0.095830016746545,0.0,11.0,12.0,6.0,0.351508,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196903147532063,-1.6044708851631562,0.03901884802177946,11.0,0.0,2.0,73.56,25.52,电气机械和器材制造业,0.1281948379923637
000400,2022,许继电气,38,河南省,国企,0.092055,0.058404,13.454180609000002,0.244085,0.078403,0.814617,2.380836,66.800555,237.004316,0.0913426382580715,44.52,4.61,0.0,0.108221591270275,0.0,12.0,13.0,6.0,0.297422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6393222572876858,3.5544155368266717,0.26627964279731464,11.0,0.0,2.0,61.69,33.7,电气机械和器材制造业,0.1162323959268026
000400,2023,许继电气,38,河南省,国企,0.104078,0.057133,14.8447174844,0.143687,0.077572,0.826144,2.502668,66.089656,217.809823,0.1254691824201953,44.27,4.65,0.0,0.2962933806807949,0.0,13.0,14.0,6.0,0.253539,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01376021251369,0.1592356687898144,0.16945259320595274,11.000067131675936,0.0,2.0,65.15,30.92,电气机械和器材制造业,0.14206876700688587
000401,2018,冀东水泥,30,河北省,国企,0.117824,0.078229,72.00435637390001,1.017603,0.122847,0.515025,12.925221,60.06295600000001,61.126461,0.1053431304570505,1.35,0.15,0.0,0.0494360697257049,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4414,0.0,0.0,0.0,1.5316310155677473,41.59870641169854,0.17748682919196845,10.000144175487357,0.0,2.0,12.11,38.0,非金属矿物制品业,0.04943045199625713
000401,2019,冀东水泥,30,河北省,国企,0.16879,0.111842,106.34119971870001,0.118594,0.2163,0.519133,15.76602,63.102787000000006,68.443462,0.135330551607322,3.1,0.21,0.0,0.049486008340445,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.4414,0.0,0.0,0.0,1.4286851308235002,19.919567052281415,0.8662120948930485,10.000183314426849,0.0,2.0,9.83,26.01,非金属矿物制品业,0.05193050591897397
000401,2020,冀东水泥,30,河北省,国企,0.169992,0.127647,108.7472164747,0.028186,0.226698,0.592904,17.747864,62.896545,64.905386,0.1480675148454189,2.85,0.27,0.0,0.045263380239775,0.0,5.0,2.0,2.0,0.085763,0.0,0.0,1.0,0.0,0.0,26.4414,0.0,0.0,0.0,1.51350701064201,-2.9437336976773087,-0.24258428443588875,10.00017844722422,0.0,1.0,6.92,29.37,非金属矿物制品业,0.061605002076886795
000401,2021,冀东水泥,30,河北省,国企,0.12686,0.100038,92.69707372319999,0.024181,0.163698,0.609293,21.630248,62.148486000000005,57.371367,0.1029571741561863,2.59,0.27,0.0,0.1061719368826699,0.0,6.0,3.0,3.0,0.088915,0.0,0.0,0.0,0.0,1.0,20.7527,0.0,0.0,0.0,1.5872785849023718,-2.341950345533661,-0.21259286762469778,10.000147509274584,0.0,2.0,6.7,36.69,非金属矿物制品业,0.06765388422737492
000401,2022,冀东水泥,30,河北省,国企,0.042388,0.040817,61.1925314539,-0.049368,0.054533,0.564672,22.748636,63.810613000000004,65.698567,0.0365890519763377,2.76,0.33,0.0,0.115526857158725,1.0,7.0,4.0,4.0,0.182128,0.0,0.0,0.0,0.0,0.0,20.7527,0.0,0.0,0.0,1.543160337112352,-2.219018914078541,-0.2839580810141341,9.000130137017521,0.0,1.0,7.55,32.24,非金属矿物制品业,0.12049312345418808
000401,2023,冀东水泥,30,河北省,国企,-0.055331,-0.0211,25.195350994699997,-0.182624,-0.062682,0.462962,15.118252,64.44672,78.500436,0.0498935234114169,2.85,0.45,0.0,0.26877370507856,1.0,8.0,5.0,4.0,0.1353,0.0,0.0,0.0,0.0,1.0,20.7527,0.0,0.0,0.0,1.277492830884083,-1.2642394460576245,-0.6021441459082464,9.000024709155195,0.0,3.0,7.21,31.93,非金属矿物制品业,0.1267608085390287
000404,2018,长虹华意,34,江西省,国企,0.040059,0.021017,3.9676242639,0.098187,0.022419,0.887879,6.955084,65.040287,112.107979,0.0170741565643398,9.09,3.32,0.0,0.10660011799394,0.0,3.0,4.0,2.0,0.107766,0.0,0.0,0.0,0.0,0.0,16.2586,0.0,0.0,0.0,1.1517142564469431,20.121099208197492,0.2563479147563641,0.0,0.0,2.0,25.78,26.04,通用设备制造业,0.03508787730616687
000404,2019,长虹华意,34,江西省,国企,0.023599,0.009075,2.9327582291,0.076132,0.013413,0.942782,6.526985,64.08855700000001,107.526554,0.0763481437093248,7.3,3.31,0.0,0.089298455621795,0.0,4.0,5.0,2.0,0.096946,0.0,0.0,0.0,0.0,1.0,16.1147,0.0,0.0,0.0,1.2290708583786207,0.8401189091379102,0.5990554758724385,0.0,0.0,1.0,22.09,17.36,通用设备制造业,0.036414321803797584
000404,2020,长虹华意,34,江西省,国企,0.041877,0.01927,4.1799559658,0.090078,0.021018,0.986745,8.383547,63.886718,93.967497,0.0511948238245814,6.91,3.79,0.0,0.0706854839159999,0.0,5.0,6.0,4.0,0.16453,0.0,0.0,0.0,0.0,0.0,16.8252,0.0,0.0,0.0,1.342191716295583,-0.1794411689310382,-0.08603508672420525,0.0,0.0,0.0,21.69,24.76,通用设备制造业,0.04465161628679856
000404,2021,长虹华意,34,江西省,国企,0.064126,0.025259,4.8543956486,0.262707,0.025665,1.164409,12.501429,62.677544000000005,72.218877,0.1362395049824469,7.31,3.44,0.0,0.05531942531034,0.0,6.0,7.0,2.0,0.093189,0.0,0.0,0.0,0.0,0.0,16.8252,0.0,0.0,0.0,1.7410713401939055,-2.657935285053925,0.2976695723062426,0.0,0.0,0.0,31.32,32.98,通用设备制造业,0.04492702880758795
000404,2022,长虹华意,34,江西省,国企,0.087856,0.031086,5.8146231857,-0.007847,0.036533,1.077557,8.735112,63.453388000000004,89.137891,0.0705237927474725,9.93,3.62,0.0,0.07987665894351,0.0,7.0,8.0,2.0,0.084436,0.0,0.0,0.0,0.0,1.0,16.8252,0.0,0.0,0.0,1.7500313482988106,-1.2927054478301003,0.15920949238442228,0.0,0.0,1.0,32.25,29.81,通用设备制造业,0.05007966154579971
000404,2023,长虹华意,34,江西省,国企,0.10543,0.040602,7.4037326959000005,-0.015767,0.047216,0.973375,6.591193,64.151036,107.441707,0.0621727878771914,4.86,3.7,0.0,0.134371813985125,0.0,8.0,9.0,5.0,0.16913,0.0,0.0,0.0,0.0,0.0,16.8252,0.0,0.0,0.0,1.6530732832140569,4.196178003474538,0.217188003306886,10.00003855887642,0.0,1.0,31.48,27.74,通用设备制造业,0.08572762920515944
000423,2018,东阿阿胶,27,山东省,国企,0.196845,0.187421,25.7952435683,-0.004615,0.487647,0.559195,10.431121,70.445785,544.947463,0.0727506862186916,7.9,3.32,0.0,0.104292959892895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,0.0,1.0,1.5174351164557487,0.3944363711853915,0.41483848235004905,8.0,0.0,0.0,24.32,13.99,医药制造业,0.040043743455491505
000423,2019,东阿阿胶,27,山东省,国企,-0.041718,-0.036645,-3.2332379760000003,-0.596825,-0.146608,0.231834,2.732769,70.71186,945.265108,-0.0961065108027296,8.72,6.96,0.0,0.11106447270326,0.0,0.0,1.0,2.0,0.11853,1.0,0.0,0.0,0.0,0.0,-0.3062,0.0,0.0,1.0,0.5974600847374798,2.3986765922249687,-0.1249789519637401,11.0,0.0,0.0,17.59,14.31,医药制造业,0.06048628885569747
000423,2020,东阿阿胶,27,山东省,国企,0.004137,0.013429,3.130067675,0.152373,0.056253,0.301021,3.482861,70.650754,821.63858,0.0731353767137708,8.38,4.51,0.0,0.168555599098485,0.0,1.0,2.0,2.0,0.12069,0.0,0.0,0.0,0.0,1.0,21.4426,0.0,0.0,1.0,0.7561404222687957,-8.945880452342491,-0.04819084022423848,10.0,0.0,0.0,15.97,20.73,医药制造业,0.06401507693720855
000423,2021,东阿阿胶,27,山东省,国企,0.044397,0.047575,6.939446870299999,0.128921,0.189785,0.340949,9.685454,70.45779,556.340627,0.2408750296359077,7.2,3.84,0.0,0.1199454145059849,0.0,2.0,3.0,5.0,0.262576,0.0,0.0,0.0,0.0,0.0,21.4426,24.0,0.0,1.0,0.920809972861244,-7.296518074961189,0.7904350951407337,10.0,0.0,0.0,22.27,25.73,医药制造业,0.07861717337434777
000423,2022,东阿阿胶,27,山东省,国企,0.076597,0.069641,9.9480944884,0.0501,0.29188,0.333216,11.391016,70.273171,442.911338,0.1698054990635301,8.4,3.41,0.0,0.080099742428575,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4426,116.0,0.0,1.0,1.091498338520119,-11.411483253588518,0.4649192143769769,11.000333530074846,0.0,1.0,23.87,30.13,医药制造业,0.06417683426738684
000423,2023,东阿阿胶,27,山东省,国企,0.109225,0.09794,14.134501997300001,0.16662,0.399156,0.363584,21.103488,69.914905,310.085549,0.1468054267797927,8.78,3.49,0.0,0.13812491895367,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7773,126.0,0.0,1.0,1.2820189585372486,-0.6751282743721276,0.23447393436024064,11.000115408121887,0.0,0.0,26.81,29.19,医药制造业,0.0664302910105271
000425,2018,徐工机械,35,江苏省,国企,0.075581,0.039571,32.489477285999996,0.524488,0.052696,0.800037,2.729478,67.37992600000001,230.245016,0.0540199030367661,16.55,4.54,0.0,0.009419300956045,0.0,5.0,5.0,4.0,0.101937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.09987202841317,1.0,3.1016905746871073,5.124816446402347,0.6120668605868744,8.000001885160628,0.0,2.0,24.51,19.82,专用设备制造业,0.16856437810651367
000425,2019,徐工机械,35,江苏省,国企,0.113942,0.05901,51.5100358945,0.332492,0.074628,0.854271,2.681163,66.43929100000001,213.428747,0.0664443513471456,17.97,4.15,0.0,0.01442292918781,0.0,6.0,6.0,5.0,0.129746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0955082648107135,0.9149322531079696,0.6614149538692867,8.0,0.0,7.0,26.24,22.84,专用设备制造业,0.08114853771065646
000425,2020,徐工机械,35,江苏省,国企,0.110465,0.060702,63.1236924121,0.249969,0.062271,0.874903,2.852227,65.95268700000001,198.585866,0.0303842933628544,18.55,5.07,0.0,0.02660523903582,0.0,7.0,7.0,5.0,0.156684,0.0,0.0,1.0,0.0,1.0,22.4033,0.0,0.0,1.0,4.869208647451122,5.135303481209763,0.258979831327113,8.000010186545994,0.0,2.0,27.44,16.76,专用设备制造业,0.08956281248722896
000425,2021,徐工机械,35,江苏省,国企,0.158319,0.062668,77.25500365090001,0.140053,0.079823,0.835645,2.955342,66.43524500000001,200.732791,0.0733683336839065,18.88,5.28,0.0,0.041530066058885,0.0,8.0,8.0,5.0,0.115473,0.0,0.0,3.0,0.0,0.0,22.1012,0.0,0.0,1.0,5.446462522133308,1.922190770851162,-0.040723377127167115,8.0,0.0,3.0,26.84,19.85,专用设备制造业,0.09502083586239177
000425,2022,徐工机械,35,江苏省,国企,0.079945,0.028069,83.7181585436,0.112532,0.056844,0.548364,2.366494,68.76027500000001,306.240263,0.0090407427363111,21.0,6.13,0.0,0.04734636047903,0.0,9.0,9.0,5.0,0.159515,0.0,0.0,0.0,0.0,0.0,1.9054,418.0,0.0,1.0,3.416874472578577,77.33643350771816,0.7470517334892807,8.000002598445395,0.0,6.0,5.22,4.32,专用设备制造业,0.08313144851962291
000425,2023,徐工机械,35,江苏省,国企,0.093378,0.037986,103.7140211519,-0.010328,0.065531,0.550777,2.308103,69.02559500000001,329.023633,0.0220434092050703,24.2,5.43,0.0,0.1054912832615,0.0,10.0,10.0,6.0,0.113292,0.0,0.0,2.0,5.0,0.0,1.9726,2048.0,0.0,1.0,3.3038544106298255,2.3527697854827556,-0.06010330848147838,9.000002370383731,0.0,2.0,10.72,10.76,专用设备制造业,0.12934728079146285
000488,2018,晨鸣纸业,22,山东省,国企,0.09136,0.056392,76.9181381065,-0.020246,0.123673,0.273777,8.168123,68.059251,162.341235,0.1338764837053051,12.26,3.22,0.0,0.0029240931255343,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2481,0.0,0.0,0.0,1.9008463013336845,11.871271816775897,-0.26876921423315503,0.0,0.0,2.0,7.03,21.53,造纸和纸制品业,0.023442690193678433
000488,2019,晨鸣纸业,22,山东省,国企,0.067161,0.048845,68.7818095058,0.052628,0.072155,0.299053,10.252154,67.389831,132.375561,0.1248759018555658,14.07,3.26,0.0,0.0008117497331548,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,2.2223758187723917,-9.96642748996116,0.4052234242456765,0.0,0.0,3.0,10.51,18.4,造纸和纸制品业,0.023765765312596526
000488,2020,晨鸣纸业,22,山东省,国企,0.073119,0.049958,70.5482605425,0.011222,0.074761,0.324337,13.63034,66.38933200000001,103.546032,0.1229565534616523,15.16,4.15,0.0,0.0005525554411608,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0782,0.0,0.0,0.0,2.4103292030191343,-6.763179059735325,0.2215566818951915,0.0,0.0,4.0,13.68,14.03,造纸和纸制品业,0.02600125986017099
000488,2021,晨鸣纸业,22,山东省,国企,0.086445,0.053821,71.1505892511,0.074286,0.075405,0.378631,14.228235,66.31944100000001,101.033858,0.1035941272862192,15.45,4.4,0.0,7.981189528534934e-05,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0782,0.0,0.0,0.0,2.685410889243657,-3.575909661229615,-0.2688634795827313,0.0,0.0,4.0,15.93,18.6,造纸和纸制品业,0.030703600933983145
000488,2022,晨鸣纸业,22,山东省,国企,0.013708,0.027862,46.437087896,-0.030753,0.005688,0.382895,10.906655,66.63865000000001,114.166545,0.0409226881047858,12.62,4.03,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1056,0.0,0.0,0.0,2.9483525859889452,-11.719258295380609,-0.14698803308215969,9.0,0.0,4.0,21.24,20.84,造纸和纸制品业,0.05237132164105136
000488,2023,晨鸣纸业,22,山东省,国企,-0.059191,0.003663,26.165193151599997,-0.168596,-0.059429,0.324915,9.270039,67.011229,127.319525,0.0552284824471188,14.16,4.38,0.0,0.0001944746713534,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2261,0.0,0.0,0.0,2.509295570369672,-2.3122984799631485,-0.4870677697490994,10.0,0.0,2.0,22.42,22.33,造纸和纸制品业,0.05495685253019096
000510,2018,金路集团,26,四川省,民营,0.112303,0.082788,2.3839660778,0.197461,0.053796,1.386412,334.740797,53.513768000000006,21.772902,0.1404679802038678,2.6,3.18,0.0,0.164432091910045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294153121362725,-1.6554986204178168,0.040679829717804594,0.0,0.0,1.0,15.32,46.86,化学原料和化学制品制造业,0.013550614722260459
000510,2019,新金路,26,四川省,民营,0.064542,0.052045,1.8964103729,0.120651,0.029517,1.498601,409.501707,52.124572,20.064555,0.0425841921305746,2.7,3.05,0.0,0.122078262558355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448,0.0,0.0,0.0,0.9332254905231387,-0.4008016032064132,0.10222301571344407,0.0,0.0,0.0,16.42,48.17,化学原料和化学制品制造业,0.011411071413785168
000510,2020,新金路,26,四川省,民营,0.070321,0.06911,2.2051011953999997,-0.048339,0.050479,1.288017,179.126215,58.839496000000004,31.746133,0.1075141200708143,2.8,2.88,0.0,0.08106834021801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612,0.0,0.0,0.0,0.906350314566735,-2.012072434607648,0.2966266498162029,0.0,0.0,1.0,12.72,46.78,化学原料和化学制品制造业,0.012277524151721453
000510,2021,新金路,26,四川省,民营,0.247029,0.221556,5.2557167911,0.349411,0.17063,1.491739,206.37745,59.839983000000004,34.008006,0.1656666457587431,2.8,2.43,0.0,0.04375990772307,0.0,0.0,1.0,3.0,0.147856,0.0,0.0,0.0,0.0,0.0,1.212,0.0,0.0,0.0,1.242946750663606,-1.601642710472284,0.6421937326331755,0.0,0.0,0.0,16.77,54.0,化学原料和化学制品制造业,0.028611575601235548
000510,2022,新金路,26,四川省,民营,0.009393,0.025757,1.4367292591,0.020389,0.017066,1.358477,141.099822,58.74975400000001,31.99437,-0.0084490554396371,2.9,2.48,0.0,0.02665931858709,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612,0.0,0.0,0.0,1.26354283412474,0.3756260434056857,-0.46394567620291327,0.0,0.0,0.0,19.44,46.23,化学原料和化学制品制造业,0.013121644790793014
000510,2023,新金路,26,四川省,民营,-0.127709,-0.061313,-0.5318721856,-0.147925,-0.062723,1.060197,47.923763,62.365931,49.114275,-0.0468593900926984,3.2,0.98,0.0,0.26164899237862,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612,0.0,0.0,0.0,1.2156359088403756,-11.43451143451143,-0.13651898920393635,0.0,0.0,0.0,20.44,56.52,化学原料和化学制品制造业,0.018662514598126553
000513,2018,丽珠集团,27,广东省,民营,0.102832,0.06988,15.4628764175,0.038646,0.18668,0.531612,6.471221,68.134309,176.976086,0.0726957599220673,9.4,7.76,0.0,0.0134550687887649,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2265,0.0,0.0,0.0,1.1550848221522616,10.16803102111159,0.15152007366147457,9.141090704777286,0.0,3.0,8.95,35.15,医药制造业,0.05056325145295993
000513,2019,丽珠集团,27,广东省,民营,0.121671,0.085094,19.2223849973,0.059142,0.223337,0.530002,6.576185,68.193962,178.49952,0.0983042588104099,8.08,8.82,0.0,0.033972827330825,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2266,0.0,0.0,0.0,1.040547270762834,17.57267631338808,0.4948844601713207,9.00005575566568,0.0,1.0,8.48,33.5,医药制造业,0.05067732067951525
000513,2020,丽珠集团,27,广东省,民营,0.164484,0.123721,28.0918818438,0.121018,0.299285,0.545561,6.543384,68.39586200000001,188.271143,0.1049380766782871,10.89,9.41,0.0,0.044208753466,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0052,0.0,0.0,0.0,1.2573694086303335,-7.229182836234616,0.30669847303663,9.088821133985023,0.0,2.0,8.09,27.36,医药制造业,0.05608991714953069
000513,2021,丽珠集团,27,广东省,民营,0.13968,0.101281,26.2673820256,0.14671,0.22425,0.561597,6.52975,68.462038,191.10848,0.085031973739906,10.91,12.63,0.0,0.045074344657985,0.0,7.0,3.0,2.0,0.015463,0.0,0.0,0.0,0.0,0.0,22.7107,0.0,0.0,0.0,1.4060446705104894,2.545715310147001,-0.18334831694460796,9.11291022007176,0.0,7.0,8.78,29.1,医药制造业,0.06726655254344856
000513,2022,丽珠集团,27,广东省,民营,0.133725,0.087296,27.2565784404,0.046893,0.226053,0.534735,5.783893,68.75560100000001,214.814646,0.1115097835674199,10.81,11.1,0.0,0.051210315204115,0.0,8.0,4.0,1.0,0.007214,0.0,0.0,0.0,0.0,1.0,23.3786,162.0,0.0,0.0,1.4025073900788452,4.953379953379944,0.1814399591624163,9.188561142258694,0.0,1.0,8.77,26.36,医药制造业,0.06470279720209683
000513,2023,丽珠集团,27,广东省,民营,0.127772,0.084594,29.7754341862,-0.015799,0.239883,0.498068,5.486767,68.986433,234.332069,0.1297247601362014,10.14,9.94,0.0,0.083378701990965,0.0,9.0,5.0,2.0,0.015386,0.0,0.0,0.0,0.0,0.0,22.0549,114.0,0.0,0.0,1.3914741213276614,-0.7995558023320415,-0.24584227347674387,9.126260372033167,0.0,0.0,8.19,26.06,医药制造业,0.06770172018515302
000519,2018,中兵红箭,35,湖南省,国企,0.045183,0.039363,8.0892774624,0.037321,0.093887,0.491643,6.419612,68.748531,208.12088,0.1438060660862965,18.7,4.98,0.0,0.06367347124782,0.0,0.0,1.0,1.0,0.024964,0.0,0.0,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,0.6127645980145968,-8.53134193256393,0.10341978779987285,0.0,0.0,2.0,35.01,22.86,专用设备制造业,0.021189819608744793
000519,2019,中兵红箭,35,湖南省,国企,0.031803,0.02536,6.3548925177,0.074298,0.062461,0.496566,9.751819,68.618914,180.981685,0.082830325752476,18.21,5.5,0.0,0.059408179178215,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8206,0.0,0.0,0.0,0.6379323042579716,3.1914893617021267,0.05426589943202664,0.0,0.0,4.0,45.6,37.48,专用设备制造业,0.024213276012854883
000519,2020,中兵红箭,35,湖南省,国企,0.03287,0.029101,7.335798442000001,0.21448,0.062376,0.557688,15.360838,67.79697700000001,132.607894,0.1482182501331549,18.82,4.82,0.0,0.086360919550825,0.0,2.0,2.0,1.0,0.035949,0.0,0.0,0.0,0.0,0.0,0.2073,0.0,0.0,0.0,0.7607127280826271,1.8460800767202024,0.12563009234165046,0.0,0.0,2.0,52.05,37.72,专用设备制造业,0.03130429805206809
000519,2021,中兵红箭,35,湖南省,国企,0.055377,0.041577,9.387362017100001,0.162563,0.087969,0.573618,12.862397,66.87176500000001,113.463478,0.1121377564707275,19.6,5.69,0.0,0.093865048437445,0.0,3.0,3.0,1.0,0.028688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875208229685498,1.0475517890772057,0.5188779823967613,9.000018904884342,0.0,2.0,50.55,44.47,专用设备制造业,0.057550826523129275
000519,2022,中兵红箭,35,湖南省,国企,0.087309,0.060379,13.0482786835,-0.106482,0.168465,0.462465,7.92707,67.733573,152.522078,0.0254867034008053,21.8,8.17,0.0,0.099968217875165,0.0,4.0,4.0,1.0,0.02535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889063498354877,-0.8736167734420541,0.3789887743658136,9.0,0.0,4.0,46.28,39.1,专用设备制造业,0.060372388801433544
000519,2023,中兵红箭,35,湖南省,国企,0.081683,0.053457,12.714696865599999,-0.089025,0.175224,0.399649,5.057243,68.705707,220.799877,0.0150318767437862,25.17,11.36,0.0,0.205892817389905,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7311315186479378,-1.7038777908343072,0.2389711990983414,9.0,0.0,2.0,58.41,50.99,专用设备制造业,0.06439222905388366
000521,2018,长虹美菱,38,安徽省,国企,0.006777,-0.000315,2.3633178717,0.041241,0.001967,1.109666,10.135104,65.574376,101.341839,-0.0141731978956482,15.52,4.7,0.0,0.0,0.0,5.0,6.0,4.0,0.11344,0.0,0.0,0.0,0.0,0.0,20.1633,0.0,0.0,0.0,1.0587272972161017,-3.836078933581699,-0.11460142056610512,0.0,0.0,0.0,28.09,24.09,电气机械和器材制造业,0.046149764217528075
000521,2019,长虹美菱,38,安徽省,国企,0.008492,0.003734,3.6604952499000003,-0.053568,0.004209,1.112299,10.822831,63.758832000000005,83.03133,0.0904790063191391,16.62,4.73,0.0,0.0,0.0,6.0,7.0,3.0,0.098989,0.0,0.0,1.0,0.0,0.0,20.1633,0.0,0.0,0.0,1.1809412067439538,-15.151331719128326,0.20086056289949306,0.0,0.0,3.0,36.85,20.28,电气机械和器材制造业,0.05142867278493299
