score,content,location,datetime
5,小姑娘热情周到，讲解生动有趣，地理历史内容丰富，信息量超大的，过程中还和我们不断互动，最后还给我们推荐当地特色。整个旅程让我们感受到了她对徐州热爱，也被她的能量感染，不自觉的跟着兴奋了起来，超级推荐！,江苏省,2023-06-22 03:42:47
5,门票包含汉墓，点石园，圣旨博物馆三部分，能了解到很多历史和文化，景色也是不错的。除了收费的三处，本身公园也有很大的地方，有很多市民来这里散步,河北省,2023-06-10 02:00:29
5,龟山汉墓景区可以参观三个地方一是龟山汉墓、二是奇石园、三是圣旨博物馆。建于2000多年前的龟山汉墓基本上掏空了龟山，里面有多个墓室，两条平行的墓道很有时光隧道的感觉。奇石园里有很多墓碑、雕塑。圣旨博物馆里保留了明清时期的一些圣旨、奏折，还有科举考试的一些文物。如果对历史感兴趣，这个地方值得来看一看。,浙江省,2021-04-24 11:57:19
5,门票包含了三个景点龟山汉墓是楚襄王刘注和夫人的陵墓点石园是从全国各地收集的古代各种石碑石刻圣旨博物馆主要是明清皇帝的真品圣旨建议找个讲解员详细介绍，很值得参观,山东省,2023-07-09 00:36:22
4,景区分几个部分，多是文化展览.有点像一个一个的博物馆。,河北省,2023-04-19 13:10:27
5,非常幸运来的时候景区里面只有我们一家三口，可以静静游览。景区规划的很好，有很大的停车场方便停车。太佩服古人的聪明智慧，非常令人震撼。,江苏省,2023-02-08 14:39:43
5,80元一张门票，4a级景区，3个景点，来徐州必看。,江苏省,2023-02-28 11:22:26
5,很好，非常震撼，值得去，景区联票，很值，墙裂推荐,辽宁省,2023-04-25 04:41:18
3,规模较小个人认为不值票价讲解员服务态度也不好,江苏省,2023-09-28 14:06:03
5,景区位置在徐州的西北部，打车过去非常方便，整个景区面积非常大，五一假期人非常多，需要排队进去，有好几个馆可以逛，有讲解。,山东省,2023-04-30 06:20:27
5,龟山汉墓从进门的导航图可以了解整体的构造，每一个室内都有其应有的特色，有厕、马埇、水槽、马车，各具特色，旁边的门前介绍都挺有趣，有些故意的制造迷，都像是个个幽默笑话。墓上设施除继承战国以后在墓上堆筑坟丘的作法外，贵族官僚墓还在坟丘四周用夯土筑造围墙以为茔域。东汉时期兴起在墓前立墓碑、建祠堂、置墓阙，阙前辟神道。神道两侧还列置人物和动物的立雕石像。,江苏省,2016-11-20 12:32:24
5,是西汉第六代楚王襄王刘注及夫人的合葬墓。以壸门为界，南10间为刘注墓，北5间是夫人的墓室。携程上提前一天购买是72元，不用可退。,江苏省,2023-04-28 01:41:11
5,位于江苏省最北边的地级市徐州市，是个有着非常悠久的历史的城市，也是古九州之一，特别是两汉文化发源地，龟山汉代墓就是非常好的见证。,江苏省,2023-02-08 05:34:40
5,徐州汉文化发源地，数个墓穴的发现，证明徐州汉文化历史的悠久。要想了解徐州的历史，龟山汉墓、狮子山楚王陵、徐州博物馆、地下城博物馆等等，见证历史！,江苏省,2023-06-20 10:01:18
5,江苏省徐州市自古就是兵家必争之地，地理位置优越，是全国重要的交通枢纽之一，同时拥有着丰富的历史文化，及悠久的两汉历史遗迹，龟山汉墓就是其中之一。,江苏省,2023-05-10 23:09:38
5,到了徐州，值得去的地方！,安徽省,2023-04-29 08:02:13
5,第一次到徐州，第一个目的地就是龟山汉墓。慕名而来，果然不负此行。进入墓室，兴奋不已，感叹于古人的智慧，肃然起敬。而且，至今还有许多未解之谜。可惜的是，楚襄王的主墓室因石体开裂被迫挪到现在的位置。不过也许一切都是命中注定，现主墓室墙壁居然慢慢显出楚王迎宾图。更可惜的是，龟山汉墓还是没有逃过盗墓贼的洗劫,河北省,2021-10-05 11:27:38
5,两汉文化看徐州，西安的兵马俑世界闻名，殊不知徐州的汉俑亦很不错。只因为在徐州，没有那么大名气，不被世人所知。汉俑比秦俑更小巧，更像艺术品。,上海市,2023-05-03 23:24:33
5,很方便，请了个导游讲解90元，唯一不太满意的就是它是三个景点的联票，后面两个有点鸡肋！,江苏省,2023-06-26 02:41:17
5,一张票是三个景区，龟山汉墓，点石园和圣旨博物馆，个人还是更喜欢点石园，整体感受非常不错,江苏省,2023-06-22 06:43:02
5,景区不大，规划的很好，因为去的早我们三个人算是包场了，这样可以静下心仔细游览。整个墓室设计巧妙，工艺精良，真的是让人叹为观止。,山西省,2023-05-17 23:48:20
5,门票包含地宫、点石园和圣旨馆三处场地进去检票、比较值得参观、地宫墓道最震撼,福建省,2023-03-21 05:03:10
5,璀璨的汉文化，非常值得一看,山东省,2023-05-22 02:16:38
5,历史奇观值得参观,江苏省,2023-06-26 00:36:06
5,去徐州必打卡的一处。五一假期去的，起了个早，从酒店直接打车过去，人不多，参观的很舒服。,江苏省,2023-02-24 01:54:16
5,我们了解很多汉文化，就了解到就是两千多年前汉皇室，融化他们特别他们的这种殡葬文化。,江苏省,2022-02-05 06:07:55
5,讲解详细，提前帮我们换购好门票。不错哦！,江苏省,2023-05-01 13:36:51
5,龟山汉墓为西汉第六代楚王刘注的夫妻合葬墓。总面积达700余平方米，共有15间大小配套、主次分明的墓室，卧室、客厅、马厩、厨房一应俱全，井然有序，是一座地下宫殿。龟山汉墓有许多不解之谜，因此被称为东方金字塔。,江苏省,2022-08-28 06:59:41
5,龟山汉墓为西汉第六代楚襄王刘注的夫妻合葬墓，由人工开凿的两条墓道和十五间墓室组成，尤其是至今尚未揭开的四大谜团，吸引着海内外无数学者和游人东方金字塔，工程浩大，气势雄伟，雕凿精细，巧妙绝伦，世界罕见，中华一绝。,河南省,2022-05-26 14:57:45
5,毕导讲解地非常专业全面，知识面很广，态度好人也好！！体验感很棒！！！！！,江苏省,2023-06-24 04:25:15
5,中国古代人的智慧的体现，在当时的技术能修建这样的机构，真是不简单。,山东省,2023-07-17 10:28:11
5,徐州景点之间打车比较方便,上海市,2023-06-26 09:34:50
5,徐州的著名旅游景点，也是国内著名的汉墓之一，来徐州一定要来看看,安徽省,2023-06-08 18:05:56
5,该导游有较为丰富的讲解经验。性格开朗大方，健谈上至老年人，下至小孩子都可以打成一片。有很高的职业道德和内在修养，我们玩得很开心，导游也辛苦了。,江苏省,2023-03-18 08:58:46
5,徐州历来为兵家必争之地，汉墓能更好的为你解开徐州的历史之谜！,江苏省,2023-05-20 22:52:59
5,风景秀丽，保存相对完好，可以看的东西很多,江苏省,2023-01-29 11:36:50
5,景色历史文化厚重趣味很有趣性价比性价比很高,江苏省,2023-03-30 10:37:28
5,徐州著名的景点之一，一定要来看看，汉代的兵马俑值得一看,安徽省,2023-03-08 16:12:03
5,讲解生动，服务热情周到，很不错。参观结束后听说我们想去徐州博物馆，帮我们申请了博物馆当天的资格，感谢收到的安排，让徐州之行能够圆满。,江苏省,2023-05-21 10:11:50
5,景色景色一般趣味历史类性价比性价比高的,江苏省,2023-07-03 14:44:04
5,虽然不是特别有名，但是也给历史学家的研究汉代文明,江苏省,2023-03-11 00:35:36
5,徐州的龟山汉墓，绝对是来徐州必到的景点。该墓主要是将山体掏空，然后按照诸侯王的体制将其下葬。此墓最大的特点是墓道凿切笔直，即使使用红外也无法测得弯曲,湖北省,2022-06-09 23:14:04
5,徐州两汉文化很出名，龟山汉墓属于代表之一。,海南省,2023-04-10 23:05:36
5,景区非常好的，很有历史感，值得推荐一下啊,辽宁省,2023-07-13 05:13:08
5,汉墓的环境也是比较不错的，可以去看看的！,山东省,2023-03-24 15:37:09
5,古徐州，汉风文化，云龙山水，来看看吧！,江苏省,2023-07-04 01:05:36
5,山掏空了就是墓，里面凉飕飕的，可凉快了,上海市,2023-07-02 14:04:40
5,周边风景很好，墓葬内可以详细了解汉文化,江苏省,2023-05-06 01:39:50
5,来徐州，感受两汉雄风，龟山汉墓，不错！,江苏省,2023-04-03 08:46:14
5,两汉文化看徐州，来徐州必去景点之一。,江苏省,2023-07-04 05:53:03
5,带娃去的，怕看不懂请了讲解，特别划算，90元龟山汉墓三个景点，非常划算，小姐姐讲解的特别好，学到了历史文物背后的故事,江苏省,2023-06-24 12:34:05
5,古墓丽影是绝对没有的但是可以好好参观,广东省,2023-06-19 15:37:17
5,还可以吧，推荐一下呗。。。。。。。。,山东省,2023-04-05 13:56:50
5,还可以吧，推荐一下呗。。。。。。。,山东省,2023-07-13 15:21:40
5,很有历史意义的景点这个墓道很有特点,辽宁省,2023-07-03 15:32:19
5,可以带孩子过去看看，让孩子知道历史,江苏省,2023-06-09 04:09:45
5,汉代诸侯王墓，周边景色也很不错哦。,江苏省,2023-03-28 22:45:19
5,很有历史意义的景点，欢迎大家去看看,江苏省,2023-02-14 09:11:07
5,提前约好的，没有排多久的队，，不错,江苏省,2023-02-02 13:28:19
5,汉墓周围的景观不错，人不多，可以看一看，让我喜欢的是它的石刻园，细细浏览，有趣极了。精美的砖雕塔，翻白眼的明翁仲，厚嘴唇的元武将，大猫唐石虎，明招风狮子,安徽省,2021-05-18 11:02:38
5,汉朝古墓，可以去看看，没啥好玩的,江苏省,2023-05-17 00:08:00
5,龟山汉墓是徐州两汉文化代表之一。,江苏省,2023-03-30 02:41:13
5,徐州著名旅游景点，值得一看。好。,陕西省,2023-03-22 17:33:43
5,很不错的徐州市龟山汉墓发掘出来啦,安徽省,2023-03-03 14:03:11
5,专业人也特别好，很开心的一次体验,江苏省,2023-01-28 08:35:34
5,喜欢两汉文化的可以来这里看看。,浙江省,2023-07-12 02:33:59
5,典型的汉墓，可以去看看的！！！,山东省,2023-06-26 16:42:03
5,一座山就是一个墓，里面凉飕飕的,上海市,2023-04-02 00:24:24
5,江苏省徐州市位于江苏省的最北边，自古就是兵家必争之地，徐州是历史悠久的城市，是著名的历史上九州之一，龟山汉墓有着悠久的历史文化。,江苏省,2022-11-04 06:36:59
5,我觉得非常非常好，非常的震撼墓室建的非常宏伟，炭为精致，里面的设计结构也非常巧妙，非常值得一看，回味无穷。,安徽省,2023-04-16 08:49:12
5,人太多，应该限流,安徽省,2023-05-08 03:32:15
5,这里景色宜人，环境幽雅，空气清新，性价比高，价格合适，小吃也可以，服务也不错的，欢迎亲们光临啊！,江苏省,2022-12-01 00:30:01
5,值得一游！,江苏省,2023-05-01 16:24:07
3,龟山景区位于徐州西北，包含汉墓、点石园、徐州圣旨博物馆三个部分，其中汉墓和博物馆都属于历史文物范畴的，喜欢历史的可以看看，点石园是江南园林风格的，布置精美，拍照很好。,江苏省,2022-04-20 00:26:41
3,龟山汉墓是西汉第六代楚王刘注的夫妻合葬墓，是徐州龟山景区的主要景点之一，共有15间大小配套、主次分明的墓室，卧室、客厅、马厩、厨房一应俱全，井然有序，是一座地下宫殿。,江苏省,2022-04-19 00:29:31
2,其实就是墓道，什么都没用，个人觉得不值得去,江苏省,2024-02-13 07:41:48
4,龟山汉墓为西汉第六代楚王刘注的夫妻合葬墓。墓葬东西长83米，南北最宽处达33米，总面积达700余平方米，几乎将整个山体掏空。共有15间大小配套、主次分明的墓室，卧室、客厅、马厩、厨房一应俱全，井然有序，是一座地下宫殿。南北两条平行的甬道各长56米，沿中线开凿最大偏差仅有5毫米，精度达到110000，南北甬道之间相距19米，夹角为20秒，误差仅为116000，每条甬道有26块重达67吨的塞石封堵,江苏省,2022-04-16 15:15:49
5,昨天去的，以前带外地来的朋友都是狮子山楚王陵。这回带上海来的朋友第一次进入龟山汉墓，感觉这个墓比楚王陵好。楚王陵只是单墓道，这个是双墓道，像多室多厅的复合房子，而且两座墓相通，设计很别致。一张票，可以看三个景点龟山汉墓、点石园、圣旨博物馆。三个景点很专业的知识，一定要请解说员，很多景点需要解说员提醒才会明白，一张解说票由三个美女分别解说带你参观，解说很专业，服务很周到，态度很端正。三个景点是很棒的体验。,陕西省,2020-08-07 17:19:38
